MET_DATETIME,ID_NUM,ID_NAME,MET_DATE,MET_TIME,LAT,LON,WDIR,WSPD,T_DB,DP,QNH
5/01/2020 19:00,94866,YMML,5/01/2020 0:00,900,-37.67,144.83,150,14,14.5,7.6,1021.9
5/01/2020 19:30,94866,YMML,5/01/2020 0:00,930,-37.67,144.83,150,13,14.4,7.3,1022.1
5/01/2020 20:00,94866,YMML,5/01/2020 0:00,1000,-37.67,144.83,160,13,14.3,7.6,1021.8
5/01/2020 20:30,94866,YMML,5/01/2020 0:00,1030,-37.67,144.83,160,11,14.3,7.4,1022.6
5/01/2020 21:00,94866,YMML,5/01/2020 0:00,1100,-37.67,144.83,160,16,13.7,8.7,1022.6
5/01/2020 21:30,94866,YMML,5/01/2020 0:00,1130,-37.67,144.83,150,14,13.2,9.5,1022.1
5/01/2020 22:00,94866,YMML,5/01/2020 0:00,1200,-37.67,144.83,160,13,13,10.1,1022.6
5/01/2020 22:30,94866,YMML,5/01/2020 0:00,1230,-37.67,144.83,150,13,12.9,10.2,1022.4
5/01/2020 23:00,94866,YMML,5/01/2020 0:00,1300,-37.67,144.83,170,11,13,9.9,1022.4
5/01/2020 23:30,94866,YMML,5/01/2020 0:00,1330,-37.67,144.83,150,11,12.9,10,1022.6
5/01/2020 23:55,94866,YMML,5/01/2020 0:00,1355,-37.67,144.83,140,12,12.8,9.7,1020.5
6/01/2020 0:00,94866,YMML,5/01/2020 0:00,1400,-37.67,144.83,150,14,12.7,10,1020.8
6/01/2020 0:30,94866,YMML,5/01/2020 0:00,1430,-37.67,144.83,120,8,12.7,10,1021.8
6/01/2020 1:00,94866,YMML,5/01/2020 0:00,1500,-37.67,144.83,180,9,12.2,10.3,1021
6/01/2020 1:30,94866,YMML,5/01/2020 0:00,1530,-37.67,144.83,170,6,12.1,10.6,1021.3
6/01/2020 2:00,94866,YMML,5/01/2020 0:00,1600,-37.67,144.83,150,10,11.6,10.4,1020.1
6/01/2020 2:30,94866,YMML,5/01/2020 0:00,1630,-37.67,144.83,200,6,11.6,10.6,1021
6/01/2020 3:00,94866,YMML,5/01/2020 0:00,1700,-37.67,144.83,150,7,11.6,10.6,1019.7
6/01/2020 3:30,94866,YMML,5/01/2020 0:00,1730,-37.67,144.83,160,7,11.6,11,1019.3
6/01/2020 3:52,94866,YMML,5/01/2020 0:00,1752,-37.67,144.83,180,6,11.6,11,1019.6
6/01/2020 4:00,94866,YMML,5/01/2020 0:00,1800,-37.67,144.83,170,6,11.6,11,1019.6
6/01/2020 4:25,94866,YMML,5/01/2020 0:00,1825,-37.67,144.83,200,6,11.7,11.1,1020.1
6/01/2020 4:30,94866,YMML,5/01/2020 0:00,1830,-37.67,144.83,190,6,11.7,10.7,1020.1
6/01/2020 4:52,94866,YMML,,,,,,11,11.6,11,
6/01/2020 5:00,94866,YMML,5/01/2020 0:00,1900,-37.67,144.83,160,8,11.7,10.5,1020.1
6/01/2020 5:30,94866,YMML,5/01/2020 0:00,1930,-37.67,144.83,210,5,11.7,10.9,1020.4
6/01/2020 6:00,94866,YMML,5/01/2020 0:00,2000,-37.67,144.83,190,5,11.9,10.7,1020
6/01/2020 6:18,94866,YMML,5/01/2020 0:00,2018,-37.67,144.83,180,6,11.8,10.8,1020
6/01/2020 6:30,94866,YMML,5/01/2020 0:00,2030,-37.67,144.83,180,6,11.9,10.9,1020.2
6/01/2020 7:00,94866,YMML,5/01/2020 0:00,2100,-37.67,144.83,170,6,11.9,10.9,1020.1
6/01/2020 7:30,94866,YMML,5/01/2020 0:00,2130,-37.67,144.83,190,5,12,11,1020
6/01/2020 8:00,94866,YMML,5/01/2020 0:00,2200,-37.67,144.83,210,4,11.8,11,1019.9
6/01/2020 8:30,94866,YMML,5/01/2020 0:00,2230,-37.67,144.83,250,4,12,11,1019.9
6/01/2020 9:00,94866,YMML,5/01/2020 0:00,2300,-37.67,144.83,250,6,12.3,11.2,1020
6/01/2020 9:30,94866,YMML,5/01/2020 0:00,2330,-37.67,144.83,230,5,12.5,11.7,1019.9
6/01/2020 10:00,94866,YMML,6/01/2020 0:00,0,-37.67,144.83,260,3,13,11.7,1019.9
6/01/2020 10:30,94866,YMML,6/01/2020 0:00,30,-37.67,144.83,260,4,13.1,11.8,1019.8
6/01/2020 11:00,94866,YMML,6/01/2020 0:00,100,-37.67,144.83,280,5,13.7,12,1019.5
6/01/2020 11:30,94866,YMML,6/01/2020 0:00,130,-37.67,144.83,250,4,14.3,12.1,1019.4
6/01/2020 12:00,94866,YMML,6/01/2020 0:00,200,-37.67,144.83,230,7,14.5,12.3,1019.2
6/01/2020 12:30,94866,YMML,6/01/2020 0:00,230,-37.67,144.83,200,6,14.5,12.1,1019.2
6/01/2020 13:00,94866,YMML,6/01/2020 0:00,300,-37.67,144.83,210,8,14.4,12.2,1019.1
6/01/2020 13:30,94866,YMML,6/01/2020 0:00,330,-37.67,144.83,200,8,14.5,12.5,1019
6/01/2020 14:00,94866,YMML,6/01/2020 0:00,400,-37.67,144.83,200,8,14.6,12.2,1019.1
6/01/2020 14:30,94866,YMML,6/01/2020 0:00,430,-37.67,144.83,220,6,15.3,12.2,1018.8
6/01/2020 15:00,94866,YMML,6/01/2020 0:00,500,-37.67,144.83,210,9,15.4,12.1,1019
6/01/2020 15:30,94866,YMML,6/01/2020 0:00,530,-37.67,144.83,200,10,14.8,12.2,1019
6/01/2020 16:00,94866,YMML,6/01/2020 0:00,600,-37.67,144.83,200,9,14,13.5,1018.8
6/01/2020 16:03,94866,YMML,6/01/2020 0:00,603,-37.67,144.83,200,9,14.1,13.6,1018.8
6/01/2020 16:30,94866,YMML,6/01/2020 0:00,630,-37.67,144.83,210,9,14.1,13.4,1018.7
6/01/2020 17:00,94866,YMML,6/01/2020 0:00,700,-37.67,144.83,210,6,14,13.6,1018.5
6/01/2020 17:03,94866,YMML,,,,,,17,14.1,13.6,
6/01/2020 17:30,94866,YMML,6/01/2020 0:00,730,-37.67,144.83,210,6,14.1,13.7,1018.6
6/01/2020 18:00,94866,YMML,6/01/2020 0:00,800,-37.67,144.83,210,6,14.4,13.9,1018.6
6/01/2020 18:30,94866,YMML,6/01/2020 0:00,830,-37.67,144.83,210,5,14.5,14,1018.8
6/01/2020 19:00,94866,YMML,6/01/2020 0:00,900,-37.67,144.83,210,4,14.7,14.2,1019
6/01/2020 19:30,94866,YMML,6/01/2020 0:00,930,-37.67,144.83,190,3,14.8,14.4,1019.2
6/01/2020 20:00,94866,YMML,6/01/2020 0:00,1000,-37.67,144.83,180,4,15,14.5,1019.1
6/01/2020 20:30,94866,YMML,6/01/2020 0:00,1030,-37.67,144.83,180,2,15.1,14.6,1019.2
6/01/2020 21:00,94866,YMML,6/01/2020 0:00,1100,-37.67,144.83,210,4,15.2,14.5,1019.1
6/01/2020 21:30,94866,YMML,6/01/2020 0:00,1130,-37.67,144.83,190,4,15.3,14.6,1019.3
6/01/2020 21:51,94866,YMML,6/01/2020 0:00,1151,-37.67,144.83,190,5,15.4,14.9,1019.3
6/01/2020 22:00,94866,YMML,6/01/2020 0:00,1200,-37.67,144.83,190,4,15.4,14.7,1019.2
6/01/2020 22:15,94866,YMML,6/01/2020 0:00,1215,-37.67,144.83,170,4,15.5,14.6,1019.1
6/01/2020 22:30,94866,YMML,6/01/2020 0:00,1230,-37.67,144.83,170,5,15.6,14.6,1019.1
6/01/2020 22:51,94866,YMML,,,,,,9,15.4,14.9,
6/01/2020 23:00,94866,YMML,6/01/2020 0:00,1300,-37.67,144.83,160,4,15.6,14.7,1019
6/01/2020 23:15,94866,YMML,,,,,,7,15.5,14.6,
6/01/2020 23:17,94866,YMML,6/01/2020 0:00,1317,-37.67,144.83,150,4,15.7,14.7,1018.7
6/01/2020 23:29,94866,YMML,6/01/2020 0:00,1329,-37.67,144.83,160,4,15.6,14.7,1018.6
6/01/2020 23:30,94866,YMML,6/01/2020 0:00,1330,-37.67,144.83,170,4,15.6,14.7,1018.6
6/01/2020 23:53,94866,YMML,6/01/2020 0:00,1353,-37.67,144.83,190,4,15.5,14.8,1018.3
7/01/2020 0:00,94866,YMML,6/01/2020 0:00,1400,-37.67,144.83,190,3,15.6,14.9,1018.2
7/01/2020 0:12,94866,YMML,6/01/2020 0:00,1412,-37.67,144.83,190,4,15.6,14.9,1017.9
7/01/2020 0:30,94866,YMML,6/01/2020 0:00,1430,-37.67,144.83,190,4,15.6,14.6,1017.8
7/01/2020 1:00,94866,YMML,6/01/2020 0:00,1500,-37.67,144.83,190,6,15.6,14.4,1017.6
7/01/2020 1:12,94866,YMML,,,,,,7,15.6,14.9,
7/01/2020 1:30,94866,YMML,6/01/2020 0:00,1530,-37.67,144.83,170,5,15.7,14.5,1017.1
7/01/2020 1:44,94866,YMML,6/01/2020 0:00,1544,-37.67,144.83,190,8,15.6,14.4,1017
7/01/2020 2:00,94866,YMML,6/01/2020 0:00,1600,-37.67,144.83,200,7,15.3,14.6,1016.8
7/01/2020 2:30,94866,YMML,6/01/2020 0:00,1630,-37.67,144.83,200,6,15.4,14.7,1016.7
7/01/2020 2:44,94866,YMML,,,,,,15,15.6,14.4,
7/01/2020 3:00,94866,YMML,6/01/2020 0:00,1700,-37.67,144.83,200,3,15.5,14.8,1016.6
7/01/2020 3:30,94866,YMML,6/01/2020 0:00,1730,-37.67,144.83,160,4,15.7,15,1016.7
7/01/2020 4:00,94866,YMML,6/01/2020 0:00,1800,-37.67,144.83,170,4,15.8,14.9,1017.1
7/01/2020 4:30,94866,YMML,6/01/2020 0:00,1830,-37.67,144.83,170,5,15.8,14.9,1017
7/01/2020 4:40,94866,YMML,6/01/2020 0:00,1840,-37.67,144.83,150,4,15.8,14.9,1017.1
7/01/2020 5:00,94866,YMML,6/01/2020 0:00,1900,-37.67,144.83,160,5,15.9,14.9,1017.2
7/01/2020 5:15,94866,YMML,6/01/2020 0:00,1915,-37.67,144.83,180,4,15.9,15,1017.2
7/01/2020 5:30,94866,YMML,6/01/2020 0:00,1930,-37.67,144.83,190,4,16,15,1017.4
7/01/2020 5:40,94866,YMML,,,,,,7,15.8,14.9,
7/01/2020 6:00,94866,YMML,6/01/2020 0:00,2000,-37.67,144.83,150,5,16.1,14.7,1017.6
7/01/2020 6:15,94866,YMML,,,,,,7,15.9,15,
7/01/2020 6:30,94866,YMML,6/01/2020 0:00,2030,-37.67,144.83,140,5,16.2,14.6,1017.9
7/01/2020 7:00,94866,YMML,6/01/2020 0:00,2100,-37.67,144.83,80,4,16.5,14.8,1017.8
7/01/2020 7:30,94866,YMML,6/01/2020 0:00,2130,-37.67,144.83,160,5,16.7,14.6,1018.3
7/01/2020 8:00,94866,YMML,6/01/2020 0:00,2200,-37.67,144.83,160,7,17.2,15,1018.2
7/01/2020 8:30,94866,YMML,6/01/2020 0:00,2230,-37.67,144.83,160,8,17.4,15.2,1018.1
7/01/2020 9:00,94866,YMML,6/01/2020 0:00,2300,-37.67,144.83,180,8,17.6,15.2,1018.1
7/01/2020 9:30,94866,YMML,6/01/2020 0:00,2330,-37.67,144.83,180,9,17.4,15.4,1018.3
7/01/2020 10:00,94866,YMML,7/01/2020 0:00,0,-37.67,144.83,180,9,17.4,15.4,1018.1
7/01/2020 10:30,94866,YMML,7/01/2020 0:00,30,-37.67,144.83,180,7,17.9,15.2,1017.9
7/01/2020 10:55,94866,YMML,7/01/2020 0:00,55,-37.67,144.83,170,8,18.5,14.9,1017.7
7/01/2020 11:00,94866,YMML,7/01/2020 0:00,100,-37.67,144.83,160,9,18.4,14.8,1017.6
7/01/2020 11:30,94866,YMML,7/01/2020 0:00,130,-37.67,144.83,180,9,18.8,15,1017.6
7/01/2020 12:00,94866,YMML,7/01/2020 0:00,200,-37.67,144.83,190,10,19.4,15.2,1017.3
7/01/2020 12:30,94866,YMML,7/01/2020 0:00,230,-37.67,144.83,180,11,18.8,15.2,1017.2
7/01/2020 13:00,94866,YMML,7/01/2020 0:00,300,-37.67,144.83,170,12,18.8,15.2,1017.3
7/01/2020 13:30,94866,YMML,7/01/2020 0:00,330,-37.67,144.83,180,12,18.7,14.8,1017.3
7/01/2020 14:00,94866,YMML,7/01/2020 0:00,400,-37.67,144.83,170,14,19.4,14.8,1017.3
7/01/2020 14:30,94866,YMML,7/01/2020 0:00,430,-37.67,144.83,170,14,19,14.9,1017.3
7/01/2020 15:00,94866,YMML,7/01/2020 0:00,500,-37.67,144.83,170,15,19.5,14.7,1017.3
7/01/2020 15:30,94866,YMML,7/01/2020 0:00,530,-37.67,144.83,170,14,19.4,14.8,1017
7/01/2020 16:00,94866,YMML,7/01/2020 0:00,600,-37.67,144.83,170,14,19.3,14.9,1016.9
7/01/2020 16:30,94866,YMML,7/01/2020 0:00,630,-37.67,144.83,170,14,18.7,14.9,1017
7/01/2020 17:00,94866,YMML,7/01/2020 0:00,700,-37.67,144.83,170,13,18.8,14.9,1016.7
7/01/2020 17:30,94866,YMML,7/01/2020 0:00,730,-37.67,144.83,170,12,18.6,15,1016.9
7/01/2020 18:00,94866,YMML,7/01/2020 0:00,800,-37.67,144.83,170,11,18.3,15.1,1017
7/01/2020 18:30,94866,YMML,7/01/2020 0:00,830,-37.67,144.83,170,9,18.1,15,1017.1
7/01/2020 19:00,94866,YMML,7/01/2020 0:00,900,-37.67,144.83,170,10,18,15.3,1017.3
7/01/2020 19:30,94866,YMML,7/01/2020 0:00,930,-37.67,144.83,180,11,17.9,15.2,1017.5
7/01/2020 20:00,94866,YMML,7/01/2020 0:00,1000,-37.67,144.83,180,11,17.9,15.2,1018.1
7/01/2020 20:30,94866,YMML,7/01/2020 0:00,1030,-37.67,144.83,170,11,18,14.2,1018.2
7/01/2020 21:00,94866,YMML,7/01/2020 0:00,1100,-37.67,144.83,170,12,17.9,14.3,1018.4
7/01/2020 21:30,94866,YMML,7/01/2020 0:00,1130,-37.67,144.83,170,9,17.8,14.5,1018.4
7/01/2020 22:00,94866,YMML,7/01/2020 0:00,1200,-37.67,144.83,170,11,17.6,14.8,1018.5
7/01/2020 22:30,94866,YMML,7/01/2020 0:00,1230,-37.67,144.83,170,11,17.2,15,1018.3
7/01/2020 23:00,94866,YMML,7/01/2020 0:00,1300,-37.67,144.83,170,11,17.1,14.9,1018.4
7/01/2020 23:30,94866,YMML,7/01/2020 0:00,1330,-37.67,144.83,170,10,16.9,14.8,1018.3
8/01/2020 0:00,94866,YMML,7/01/2020 0:00,1400,-37.67,144.83,170,11,16.9,14.5,1018.3
8/01/2020 0:30,94866,YMML,7/01/2020 0:00,1430,-37.67,144.83,170,10,16.7,14.6,1018.4
8/01/2020 1:00,94866,YMML,7/01/2020 0:00,1500,-37.67,144.83,170,10,16.6,14.5,1017.6
8/01/2020 1:30,94866,YMML,7/01/2020 0:00,1530,-37.67,144.83,170,9,16.6,14.7,1017.7
8/01/2020 2:00,94866,YMML,7/01/2020 0:00,1600,-37.67,144.83,170,9,16.6,14.2,1017.4
8/01/2020 2:30,94866,YMML,7/01/2020 0:00,1630,-37.67,144.83,160,10,16.4,14.1,1017.2
8/01/2020 3:00,94866,YMML,7/01/2020 0:00,1700,-37.67,144.83,180,7,16.3,14.2,1017.1
8/01/2020 3:30,94866,YMML,7/01/2020 0:00,1730,-37.67,144.83,180,8,16.4,14.1,1017.3
8/01/2020 4:00,94866,YMML,7/01/2020 0:00,1800,-37.67,144.83,170,7,16.4,14.3,1017.2
8/01/2020 4:30,94866,YMML,7/01/2020 0:00,1830,-37.67,144.83,180,7,16.5,14.4,1017.5
8/01/2020 4:39,94866,YMML,7/01/2020 0:00,1839,-37.67,144.83,180,7,16.6,14.3,1017.5
8/01/2020 5:00,94866,YMML,7/01/2020 0:00,1900,-37.67,144.83,180,8,16.6,14.3,1017.7
8/01/2020 5:30,94866,YMML,7/01/2020 0:00,1930,-37.67,144.83,200,7,16.1,14.4,1018.2
8/01/2020 5:39,94866,YMML,,,,,,13,16.6,14.3,
8/01/2020 6:00,94866,YMML,7/01/2020 0:00,2000,-37.67,144.83,210,7,16.1,14.5,1018.4
8/01/2020 6:30,94866,YMML,7/01/2020 0:00,2030,-37.67,144.83,220,7,16.2,14.5,1018.8
8/01/2020 7:00,94866,YMML,7/01/2020 0:00,2100,-37.67,144.83,210,8,16.6,14.1,1019
8/01/2020 7:30,94866,YMML,7/01/2020 0:00,2130,-37.67,144.83,200,8,17.2,14.1,1018.9
8/01/2020 8:00,94866,YMML,7/01/2020 0:00,2200,-37.67,144.83,190,9,17.9,13.5,1019.2
8/01/2020 8:25,94866,YMML,7/01/2020 0:00,2225,-37.67,144.83,170,10,18.7,13.2,1019
8/01/2020 8:30,94866,YMML,7/01/2020 0:00,2230,-37.67,144.83,170,10,18.8,13.2,1019
8/01/2020 9:00,94866,YMML,7/01/2020 0:00,2300,-37.67,144.83,190,11,19.5,13.4,1019
8/01/2020 9:25,94866,YMML,,,,,,19,18.7,13.2,
8/01/2020 9:30,94866,YMML,7/01/2020 0:00,2330,-37.67,144.83,170,11,20.9,13.4,1018.7
8/01/2020 10:00,94866,YMML,8/01/2020 0:00,0,-37.67,144.83,180,12,21.4,13.4,1018.6
8/01/2020 10:15,94866,YMML,8/01/2020 0:00,15,-37.67,144.83,150,15,21.6,13.5,1018.5
8/01/2020 10:30,94866,YMML,8/01/2020 0:00,30,-37.67,144.83,150,14,22,13.7,1018.5
8/01/2020 11:00,94866,YMML,8/01/2020 0:00,100,-37.67,144.83,160,11,21.9,13.8,1018.7
8/01/2020 11:15,94866,YMML,,,,,,22,21.6,13.5,
8/01/2020 11:30,94866,YMML,8/01/2020 0:00,130,-37.67,144.83,170,11,22.9,14,1018.5
8/01/2020 12:00,94866,YMML,8/01/2020 0:00,200,-37.67,144.83,160,13,23.7,13.8,1018.4
8/01/2020 12:30,94866,YMML,8/01/2020 0:00,230,-37.67,144.83,170,12,23.3,13.7,1018.2
8/01/2020 13:00,94866,YMML,8/01/2020 0:00,300,-37.67,144.83,160,15,24.8,13.8,1017.8
8/01/2020 13:30,94866,YMML,8/01/2020 0:00,330,-37.67,144.83,180,16,24.1,13.9,1017.6
8/01/2020 14:00,94866,YMML,8/01/2020 0:00,400,-37.67,144.83,170,17,24.1,14.1,1017.4
8/01/2020 14:30,94866,YMML,8/01/2020 0:00,430,-37.67,144.83,180,17,24.4,14.5,1017.2
8/01/2020 15:00,94866,YMML,8/01/2020 0:00,500,-37.67,144.83,170,18,24,14.4,1017.1
8/01/2020 15:30,94866,YMML,8/01/2020 0:00,530,-37.67,144.83,180,19,24.5,14.6,1016.8
8/01/2020 16:00,94866,YMML,8/01/2020 0:00,600,-37.67,144.83,180,17,24.4,14.7,1016.6
8/01/2020 16:30,94866,YMML,8/01/2020 0:00,630,-37.67,144.83,180,17,24,14.6,1016.4
8/01/2020 17:00,94866,YMML,8/01/2020 0:00,700,-37.67,144.83,170,18,23.9,14.9,1016.4
8/01/2020 17:30,94866,YMML,8/01/2020 0:00,730,-37.67,144.83,180,17,23.3,14.9,1016.6
8/01/2020 18:00,94866,YMML,8/01/2020 0:00,800,-37.67,144.83,170,17,22,14.5,1016.9
8/01/2020 18:30,94866,YMML,8/01/2020 0:00,830,-37.67,144.83,180,14,21.3,14.7,1017
8/01/2020 19:00,94866,YMML,8/01/2020 0:00,900,-37.67,144.83,180,15,20.8,15.2,1017.4
8/01/2020 19:30,94866,YMML,8/01/2020 0:00,930,-37.67,144.83,180,12,20.2,15.5,1017.3
8/01/2020 20:00,94866,YMML,8/01/2020 0:00,1000,-37.67,144.83,190,12,19.3,15.8,1017.6
8/01/2020 20:30,94866,YMML,8/01/2020 0:00,1030,-37.67,144.83,190,10,19,16,1017.7
8/01/2020 21:00,94866,YMML,8/01/2020 0:00,1100,-37.67,144.83,190,10,18.6,16.4,1017.8
8/01/2020 21:30,94866,YMML,8/01/2020 0:00,1130,-37.67,144.83,190,8,18.3,16.5,1018.1
8/01/2020 22:00,94866,YMML,8/01/2020 0:00,1200,-37.67,144.83,200,8,17.9,16.4,1017.9
8/01/2020 22:30,94866,YMML,8/01/2020 0:00,1230,-37.67,144.83,220,7,17.5,16.3,1017.8
8/01/2020 23:00,94866,YMML,8/01/2020 0:00,1300,-37.67,144.83,250,9,16.8,15.6,1017.7
8/01/2020 23:30,94866,YMML,8/01/2020 0:00,1330,-37.67,144.83,230,9,16.5,15.8,1017.3
9/01/2020 0:00,94866,YMML,8/01/2020 0:00,1400,-37.67,144.83,240,9,16.7,16.2,1017
9/01/2020 0:30,94866,YMML,8/01/2020 0:00,1430,-37.67,144.83,220,7,16.4,15.7,1017
9/01/2020 0:43,94866,YMML,8/01/2020 0:00,1443,-37.67,144.83,210,7,17,15.6,1016.8
9/01/2020 1:00,94866,YMML,8/01/2020 0:00,1500,-37.67,144.83,180,9,17.4,15.5,1016.7
9/01/2020 1:30,94866,YMML,8/01/2020 0:00,1530,-37.67,144.83,180,9,17.3,15.6,1016.5
9/01/2020 1:43,94866,YMML,,,,,,13,17,15.6,
9/01/2020 2:00,94866,YMML,8/01/2020 0:00,1600,-37.67,144.83,170,9,17.4,15.5,1016.4
9/01/2020 2:30,94866,YMML,8/01/2020 0:00,1630,-37.67,144.83,160,13,17.3,15.2,1016.2
9/01/2020 3:00,94866,YMML,8/01/2020 0:00,1700,-37.67,144.83,170,11,17.3,14.9,1016
9/01/2020 3:30,94866,YMML,8/01/2020 0:00,1730,-37.67,144.83,160,9,17.4,14.8,1015.9
9/01/2020 4:00,94866,YMML,8/01/2020 0:00,1800,-37.67,144.83,170,6,17.4,15.2,1016
9/01/2020 4:30,94866,YMML,8/01/2020 0:00,1830,-37.67,144.83,160,8,17.5,15.1,1016
9/01/2020 5:00,94866,YMML,8/01/2020 0:00,1900,-37.67,144.83,180,5,17.6,14.8,1016.4
9/01/2020 5:30,94866,YMML,8/01/2020 0:00,1930,-37.67,144.83,170,5,17.6,14.7,1016.4
9/01/2020 6:00,94866,YMML,8/01/2020 0:00,2000,-37.67,144.83,120,4,17.8,14.9,1016.5
9/01/2020 6:30,94866,YMML,8/01/2020 0:00,2030,-37.67,144.83,90,1,18,14.7,1016.6
9/01/2020 7:00,94866,YMML,8/01/2020 0:00,2100,-37.67,144.83,210,4,18.2,14.6,1016.7
9/01/2020 7:30,94866,YMML,8/01/2020 0:00,2130,-37.67,144.83,310,1,18.6,14.5,1016.7
9/01/2020 8:00,94866,YMML,8/01/2020 0:00,2200,-37.67,144.83,350,3,19.6,14.6,1016.5
9/01/2020 8:30,94866,YMML,8/01/2020 0:00,2230,-37.67,144.83,260,3,20.4,14.4,1016.1
9/01/2020 8:35,94866,YMML,8/01/2020 0:00,2235,-37.67,144.83,270,3,20.5,14.1,1016.1
9/01/2020 9:00,94866,YMML,8/01/2020 0:00,2300,-37.67,144.83,360,5,20.8,13.9,1015.7
9/01/2020 9:30,94866,YMML,8/01/2020 0:00,2330,-37.67,144.83,10,3,22.5,13.6,1015.6
9/01/2020 9:35,94866,YMML,,,,,,6,20.5,14.1,
9/01/2020 10:00,94866,YMML,9/01/2020 0:00,0,-37.67,144.83,30,5,23.8,14.2,1015.1
9/01/2020 10:30,94866,YMML,9/01/2020 0:00,30,-37.67,144.83,30,5,24.9,14.3,1014.6
9/01/2020 11:00,94866,YMML,9/01/2020 0:00,100,-37.67,144.83,40,3,26.4,14,1014.4
9/01/2020 11:30,94866,YMML,9/01/2020 0:00,130,-37.67,144.83,150,4,27.4,13.2,1014.1
9/01/2020 12:00,94866,YMML,9/01/2020 0:00,200,-37.67,144.83,30,4,28.9,13.7,1013.5
9/01/2020 12:30,94866,YMML,9/01/2020 0:00,230,-37.67,144.83,50,4,30.3,13,1013
9/01/2020 13:00,94866,YMML,9/01/2020 0:00,300,-37.67,144.83,120,7,31,12.9,1012.3
9/01/2020 13:30,94866,YMML,9/01/2020 0:00,330,-37.67,144.83,160,7,31.6,12.9,1011.8
9/01/2020 14:00,94866,YMML,9/01/2020 0:00,400,-37.67,144.83,180,9,32.3,12.6,1011.4
9/01/2020 14:30,94866,YMML,9/01/2020 0:00,430,-37.67,144.83,140,10,33.2,12.8,1010.9
9/01/2020 15:00,94866,YMML,9/01/2020 0:00,500,-37.67,144.83,160,12,32.3,13,1010.4
9/01/2020 15:30,94866,YMML,9/01/2020 0:00,530,-37.67,144.83,150,13,32.3,13.5,1010.1
9/01/2020 16:00,94866,YMML,9/01/2020 0:00,600,-37.67,144.83,140,15,31.4,13.1,1009.6
9/01/2020 16:30,94866,YMML,9/01/2020 0:00,630,-37.67,144.83,150,15,31,14.1,1009.3
9/01/2020 17:00,94866,YMML,9/01/2020 0:00,700,-37.67,144.83,160,12,30.7,15.2,1008.9
9/01/2020 17:30,94866,YMML,9/01/2020 0:00,730,-37.67,144.83,150,9,31.1,15.7,1008.5
9/01/2020 18:00,94866,YMML,9/01/2020 0:00,800,-37.67,144.83,140,10,30.9,15.5,1008.5
9/01/2020 18:30,94866,YMML,9/01/2020 0:00,830,-37.67,144.83,120,9,30.8,16.1,1008.1
9/01/2020 19:00,94866,YMML,9/01/2020 0:00,900,-37.67,144.83,100,9,29.6,16.8,1008.1
9/01/2020 19:30,94866,YMML,9/01/2020 0:00,930,-37.67,144.83,110,7,29.1,17.1,1008.1
9/01/2020 20:00,94866,YMML,9/01/2020 0:00,1000,-37.67,144.83,90,6,28.8,17.3,1008.1
9/01/2020 20:30,94866,YMML,9/01/2020 0:00,1030,-37.67,144.83,70,3,27.5,17.7,1008.1
9/01/2020 21:00,94866,YMML,9/01/2020 0:00,1100,-37.67,144.83,30,3,24.7,17.5,1008.2
9/01/2020 21:30,94866,YMML,9/01/2020 0:00,1130,-37.67,144.83,320,3,25.6,17.5,1008.3
9/01/2020 22:00,94866,YMML,9/01/2020 0:00,1200,-37.67,144.83,290,2,24.6,17.6,1007.9
9/01/2020 22:30,94866,YMML,9/01/2020 0:00,1230,-37.67,144.83,350,4,23.2,17.6,1007.5
9/01/2020 23:00,94866,YMML,9/01/2020 0:00,1300,-37.67,144.83,360,7,22.5,17.3,1007.3
9/01/2020 23:30,94866,YMML,9/01/2020 0:00,1330,-37.67,144.83,360,7,21.7,17.2,1007.1
10/01/2020 0:00,94866,YMML,9/01/2020 0:00,1400,-37.67,144.83,360,9,22.4,13.9,1007
10/01/2020 0:30,94866,YMML,9/01/2020 0:00,1430,-37.67,144.83,360,10,22,14.2,1006.8
10/01/2020 1:00,94866,YMML,9/01/2020 0:00,1500,-37.67,144.83,360,8,22.7,12.2,1006.6
10/01/2020 1:30,94866,YMML,9/01/2020 0:00,1530,-37.67,144.83,360,7,21.5,12.2,1006.2
10/01/2020 2:00,94866,YMML,9/01/2020 0:00,1600,-37.67,144.83,360,6,21.8,12.1,1006.1
10/01/2020 2:30,94866,YMML,9/01/2020 0:00,1630,-37.67,144.83,350,11,25.1,9.8,1005.7
10/01/2020 3:00,94866,YMML,9/01/2020 0:00,1700,-37.67,144.83,360,17,25.7,9.9,1005
10/01/2020 3:30,94866,YMML,9/01/2020 0:00,1730,-37.67,144.83,360,24,25.6,11,1004.3
10/01/2020 4:00,94866,YMML,9/01/2020 0:00,1800,-37.67,144.83,360,28,25.2,11.6,1004.3
10/01/2020 4:07,94866,YMML,9/01/2020 0:00,1807,-37.67,144.83,360,29,25.2,11.8,1004.3
10/01/2020 4:30,94866,YMML,9/01/2020 0:00,1830,-37.67,144.83,360,25,25.1,12.1,1004.8
10/01/2020 4:40,94866,YMML,9/01/2020 0:00,1840,-37.67,144.83,360,26,25.2,12.5,1004.6
10/01/2020 5:00,94866,YMML,9/01/2020 0:00,1900,-37.67,144.83,360,27,25,12.6,1004.6
10/01/2020 5:07,94866,YMML,,,,,,54,25.2,11.8,
10/01/2020 5:11,94866,YMML,9/01/2020 0:00,1911,-37.67,144.83,360,29,25,12.6,1004.4
